dtstart,dtend,uid,description,salle
2023-10-12T06:30:00Z,2023-10-12T09:30:00Z,Cours-5440-16-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 DESIGN PATTERN AVANCE\nEnseignant : NABITZ Sophie\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2\nSalle : Stat 7 = Info - C 128\nType : TP\n",Stat 7 = Info - C 128
2023-09-22T11:00:00Z,2023-09-22T14:00:00Z,Cours-5496-13-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 PROGRAMMATION PARALLELE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2\nSalle : Stat 5 = Info - C 130\nType : TP\n",Stat 5 = Info - C 130
2023-10-17T11:00:00Z,2023-10-17T14:00:00Z,Cours-5505-17-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 PROGRAMMATION PARALLELE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2\nSalle : Stat9 = Info - C 026\nType : TP\n",Stat9 = Info - C 026
2023-11-13T09:00:00Z,2023-11-13T12:00:00Z,Cours-5519-21-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 PROGRAMMATION PARALLELE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2\nSalle : Stat 1 = Info - C 137\nType : Evaluation\n",Stat 1 = Info - C 137
2023-12-22T15:00:00Z,2023-12-22T16:30:00Z,Cours-5848-26-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2023-09-12T06:30:00Z,2023-09-12T09:30:00Z,Cours-5912-12-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 INTRODUCTION A L'INTELL\nEnseignant : LEFEVRE Fabrice\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S5 = C 024\nType : CM\n",S5 = C 024
2023-09-19T06:30:00Z,2023-09-19T09:30:00Z,Cours-5912-13-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 INTRODUCTION A L'INTELL\nEnseignant : LEFEVRE Fabrice\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S6 = C 022\nType : CM\n",S6 = C 022
2023-10-20T08:00:00Z,2023-10-20T09:30:00Z,Cours-5914-17-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 INTRODUCTION A L'INTELL\nEnseignant : LEFEVRE Fabrice\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2023-10-16T14:00:00Z,2023-10-16T17:00:00Z,Cours-5925-17-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 3 GESTION DE PROJET\nEnseignant : COSTA Jean-pierre\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : S8 = C 030\nType : TD\n",S8 = C 030
2023-10-10T12:30:00Z,2023-10-10T14:00:00Z,Cours-5938-16-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 INTRODUCTION A L'INTELL\nEnseignant : LEFEVRE Fabrice\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : Stat 8 = Info - C 127\nType : TP\n",Stat 8 = Info - C 127
2023-11-08T09:00:00Z,2023-11-08T12:00:00Z,Cours-5951-20-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 INTRODUCTION A L'INTELL\nEnseignant : LEFEVRE Fabrice\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nType : TP\n",
2023-09-15T15:30:00Z,2023-09-15T17:00:00Z,Cours-5961-12-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 APPRENTISSAGE NON-SUPER\nEnseignant : LABATUT Vincent\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S5 = C 024\nType : CM\n",S5 = C 024
2023-09-13T15:30:00Z,2023-09-13T17:00:00Z,Cours-5964-12-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 APPRENTISSAGE NON-SUPER\nEnseignant : LABATUT Vincent\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S6 = C 022\nType : CM\n",S6 = C 022
2023-10-16T12:30:00Z,2023-10-16T14:00:00Z,Cours-5972-17-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 APPRENTISSAGE NON-SUPER\nEnseignant : LABATUT Vincent\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nType : CM\n",
2023-11-09T09:00:00Z,2023-11-09T10:30:00Z,Cours-5974-20-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 APPRENTISSAGE NON-SUPER\nEnseignant : LABATUT Vincent\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S6 = C 022\nType : CM\n",S6 = C 022
2023-10-13T15:30:00Z,2023-10-13T17:00:00Z,Cours-5975-16-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 APPRENTISSAGE NON-SUPER\nEnseignant : LABATUT Vincent\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S7 = C 032\nType : TD\n",S7 = C 032
2023-09-18T06:30:00Z,2023-09-18T08:00:00Z,Cours-5980-13-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 APPRENTISSAGE NON-SUPER\nEnseignant : LABATUT Vincent\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S6 = C 022\nType : CM\n",S6 = C 022
2023-10-09T06:30:00Z,2023-10-09T08:00:00Z,Cours-5980-16-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 APPRENTISSAGE NON-SUPER\nEnseignant : LABATUT Vincent\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S6 = C 022\nType : CM\n",S6 = C 022
2023-12-04T07:30:00Z,2023-12-04T09:00:00Z,Cours-5980-24-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 APPRENTISSAGE NON-SUPER\nEnseignant : LABATUT Vincent\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S6 = C 022\nType : CM\n",S6 = C 022
2023-12-06T10:30:00Z,2023-12-06T12:00:00Z,Cours-5981-24-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 APPRENTISSAGE NON-SUPER\nEnseignant : LABATUT Vincent\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S6 = C 022\nType : TD\n",S6 = C 022
2023-12-05T13:30:00Z,2023-12-05T15:00:00Z,Cours-5982-24-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 APPRENTISSAGE NON-SUPER\nEnseignant : LABATUT Vincent\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S6 = C 022\nType : TD\n",S6 = C 022
2023-11-17T13:30:00Z,2023-11-17T15:00:00Z,Cours-5983-21-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 APPRENTISSAGE NON-SUPER\nEnseignant : LABATUT Vincent\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S6 = C 022\nType : TD\n",S6 = C 022
2023-11-14T07:30:00Z,2023-11-14T09:00:00Z,Cours-5984-21-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 APPRENTISSAGE NON-SUPER\nEnseignant : LABATUT Vincent\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S7 = C 032\nType : CM\n",S7 = C 032
2023-12-21T07:30:00Z,2023-12-21T09:30:00Z,Cours-5986-26-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 APPRENTISSAGE NON-SUPER\nEnseignant : LABATUT Vincent\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S4 = C 034\nType : Evaluation\n",S4 = C 034
2024-01-08T12:00:00Z,2024-01-08T13:30:00Z,Cours-6007-29-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 3 OPTIMISATION NON-LINEAI\nEnseignant : GUEYE Serigne\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S5 = C 024\nType : Evaluation\n",S5 = C 024
2023-11-13T13:30:00Z,2023-11-13T16:30:00Z,Cours-6027-21-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 3 OPTIMISATION NON-LINEAI\nEnseignant : GUEYE Serigne\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : Stat 8 = Info - C 127\nType : CM\n",Stat 8 = Info - C 127
2023-12-18T07:30:00Z,2023-12-18T10:30:00Z,Cours-6033-26-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 3 OPTIMISATION NON-LINEAI\nEnseignant : GUEYE Serigne\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : Stat9 = Info - C 026\nType : CM\n",Stat9 = Info - C 026
2023-12-15T07:30:00Z,2023-12-15T09:00:00Z,Cours-6034-25-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 3 OPTIMISATION NON-LINEAI\nEnseignant : GUEYE Serigne\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : Amphi Ada\nType : TP\n",Amphi Ada
2023-12-19T09:00:00Z,2023-12-19T12:00:00Z,Cours-6035-26-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 3 OPTIMISATION NON-LINEAI\nEnseignant : GUEYE Serigne\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : Stat9 = Info - C 026\nType : TP\n",Stat9 = Info - C 026
2023-09-15T12:30:00Z,2023-09-15T14:00:00Z,Cours-6045-12-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 4 TRAITEMENT AUTOMATIQUE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S5 = C 024\nType : CM\n",S5 = C 024
2023-09-21T12:30:00Z,2023-09-21T14:00:00Z,Cours-6046-13-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 4 TRAITEMENT AUTOMATIQUE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S5 = C 024\nType : CM\n",S5 = C 024
2023-12-13T10:30:00Z,2023-12-13T12:00:00Z,Cours-6050-25-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 4 TRAITEMENT AUTOMATIQUE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S5 = C 024\nType : CM\n",S5 = C 024
2023-12-15T09:00:00Z,2023-12-15T12:00:00Z,Cours-6053-25-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 4 TRAITEMENT AUTOMATIQUE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2024-01-10T07:30:00Z,2024-01-10T10:30:00Z,Cours-6055-29-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 4 TRAITEMENT AUTOMATIQUE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S5 = C 024\nType : Evaluation\n",S5 = C 024
2023-09-18T14:00:00Z,2023-09-18T15:30:00Z,Cours-6057-13-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 APPRENTISSAGE NON-SUPER\nEnseignant : LABATUT Vincent\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S6 = C 022\nType : TD\n",S6 = C 022
2023-10-19T14:00:00Z,2023-10-19T17:00:00Z,Cours-6059-17-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 DESIGN PATTERN AVANCE\nEnseignant : NABITZ Sophie\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1\nSalle : Amphi Blaise\nType : CM\n",Amphi Blaise
2023-10-16T11:00:00Z,2023-10-16T12:30:00Z,Cours-6074-17-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 4 TRAITEMENT AUTOMATIQUE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nType : CM\n",
2023-10-13T11:00:00Z,2023-10-13T14:00:00Z,Cours-6076-16-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 4 TRAITEMENT AUTOMATIQUE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : Stat 4 = Info - C 131\nType : TP\n",Stat 4 = Info - C 131
2023-10-09T08:00:00Z,2023-10-09T11:00:00Z,Cours-6078-16-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 PROGRAMMATION PARALLELE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2\nSalle : Stat 7 = Info - C 128\nType : TP\n",Stat 7 = Info - C 128
2023-11-06T09:00:00Z,2023-11-06T12:00:00Z,Cours-6078-20-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 PROGRAMMATION PARALLELE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2\nSalle : Stat 1 = Info - C 137\nType : TP\n",Stat 1 = Info - C 137
2023-12-08T10:30:00Z,2023-12-08T12:00:00Z,Cours-6081-24-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2023-10-20T11:00:00Z,2023-10-20T12:30:00Z,Cours-6087-17-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2024-01-09T09:00:00Z,2024-01-09T10:30:00Z,Cours-6088-29-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2023-12-14T12:00:00Z,2023-12-14T15:00:00Z,Cours-6097-25-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 4 APPLICATION DE MSI\nEnseignant : MARTIN Yannis\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : Stat 4 = Info - C 131\nType : TP\n",Stat 4 = Info - C 131
2023-11-02T07:00:00Z,2023-11-02T18:00:00Z,Cours-6344-19-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-11-03T07:00:00Z,2023-11-03T18:00:00Z,Cours-6345-19-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-12-25T07:00:00Z,2023-12-25T18:00:00Z,Cours-6347-27-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2024-01-01T07:00:00Z,2024-01-01T18:00:00Z,Cours-6348-28-M1-IA-IL-ALT-Index-Education,"Matiere : Reservation de salles\nTD : IA-IL-ALT, IA-SI-ALT, M1-IA-IL-ALT, M1-IA-SI-ALT, M1-ILSEN-alt, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-SICOM-Alt, M1IL-CMI-alt, M2IL-Alt-Gr1, M2IL-Alt-Gr2, M2SI-Alt\nMemo : entreprise\n",
2023-12-21T13:30:00Z,2023-12-21T16:30:00Z,Cours-6662-26-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 4 APPLICATION DE MSI\nEnseignant : MARTIN Yannis\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : Stat 4 = Info - C 131\nType : Evaluation\n",Stat 4 = Info - C 131
2024-01-09T15:00:00Z,2024-01-09T18:00:00Z,Cours-20569-29-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 3 GESTION DE PROJET\nEnseignant : COSTA Jean-pierre\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Blaise\nType : Evaluation\n",Amphi Blaise
2024-01-09T10:30:00Z,2024-01-09T12:00:00Z,Cours-20588-29-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 3 GESTION DE PROJET\nEnseignant : COSTA Jean-pierre\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2023-11-10T07:30:00Z,2023-11-10T10:30:00Z,Cours-20602-20-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 PROGRAMMATION PARALLELE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2\nSalle : Stat 2 = Info - C 136\nType : TP\n",Stat 2 = Info - C 136
2023-09-22T06:30:00Z,2023-09-22T09:30:00Z,Cours-29625-13-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 PROGRAMMATION PARALLELE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2\nSalle : Stat 7 = Info - C 128\nType : TP\n",Stat 7 = Info - C 128
2023-09-18T11:00:00Z,2023-09-18T14:00:00Z,Cours-29631-13-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 MANAGEMENT PAR LES PROC\nEnseignant : PUY CAZCARRA Emmanuel\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2023-11-16T16:30:00Z,2023-11-16T18:00:00Z,Cours-29679-21-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 APPRENTISSAGE NON-SUPER\nEnseignant : LABATUT Vincent\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S4 = C 034\nType : TD\n",S4 = C 034
2023-12-13T15:00:00Z,2023-12-13T18:00:00Z,Cours-29703-25-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 MANAGEMENT PAR LES PROC\nEnseignant : PUY CAZCARRA Emmanuel\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Blaise\nType : CM\n",Amphi Blaise
2023-12-21T10:30:00Z,2023-12-21T12:00:00Z,Cours-29706-26-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 MANAGEMENT PAR LES PROC\nEnseignant : PUY CAZCARRA Emmanuel\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-SICOM-Alt, M1-SICOM-Cla\nSalle : Amphi Blaise\nType : Evaluation\n",Amphi Blaise
2023-12-12T15:00:00Z,2023-12-12T16:30:00Z,Cours-29750-25-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 INTRODUCTION A L'INTELL\nEnseignant : LEFEVRE Fabrice\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : Stat 4 = Info - C 131\nType : Evaluation\n",Stat 4 = Info - C 131
2023-09-12T11:00:00Z,2023-09-12T12:30:00Z,Cours-31014-12-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 PROGRAMMATION PARALLELE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR1, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1, M1-ILSEN-cla-Gr2\nSalle : Amphi Blaise\nType : CM\n",Amphi Blaise
2023-12-13T13:30:00Z,2023-12-13T15:00:00Z,Cours-31018-25-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2023-09-21T06:30:00Z,2023-09-21T08:00:00Z,Cours-31045-13-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2023-11-09T07:30:00Z,2023-11-09T09:00:00Z,Cours-31045-20-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2023-11-16T07:30:00Z,2023-11-16T09:00:00Z,Cours-31045-21-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 ANGLAIS (ORIENTE ENTREP\nEnseignant : REY Carole\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : S3 = C 036\nType : TP\n",S3 = C 036
2023-10-11T06:30:00Z,2023-10-11T09:30:00Z,Cours-31202-16-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 DESIGN PATTERN AVANCE\nEnseignant : NABITZ Sophie\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2023-10-11T14:00:00Z,2023-10-11T17:00:00Z,Cours-31203-16-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 3 GESTION DE PROJET\nEnseignant : COSTA Jean-pierre\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : S5 = C 024\nType : TD\n",S5 = C 024
2023-12-07T13:30:00Z,2023-12-07T16:30:00Z,Cours-31205-24-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 3 GESTION DE PROJET\nEnseignant : COSTA Jean-pierre\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2, M1-SICOM-Alt\nSalle : S4 = C 034\nType : TD\n",S4 = C 034
2023-10-12T14:00:00Z,2023-10-12T17:00:00Z,Cours-31217-16-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 DESIGN PATTERN AVANCE\nEnseignant : NABITZ Sophie\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2\nSalle : Stat 8 = Info - C 127\nType : TP\n",Stat 8 = Info - C 127
2023-10-11T11:00:00Z,2023-10-11T14:00:00Z,Cours-31232-16-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 DESIGN PATTERN AVANCE\nEnseignant : NABITZ Sophie\nTD : M1-IA-IL-ALT, M1-ILSEN-alt-GR2\nSalle : Stat 4 = Info - C 131\nType : TP\n",Stat 4 = Info - C 131
2023-11-15T07:30:00Z,2023-11-15T09:00:00Z,Cours-31662-21-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 4 TRAITEMENT AUTOMATIQUE\nEnseignant : ROUVIER Mickael\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S5 = C 024\nType : CM\n",S5 = C 024
2023-10-20T12:30:00Z,2023-10-20T14:00:00Z,Cours-31796-17-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 APPRENTISSAGE NON-SUPER\nEnseignant : LABATUT Vincent\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S4 = C 034\nType : TD\n",S4 = C 034
2023-12-07T16:30:00Z,2023-12-07T18:00:00Z,Cours-31806-24-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 1 DESIGN PATTERN AVANCE\nEnseignant : NABITZ Sophie\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA, M1-ILSEN-alt-GR2, M1-ILSEN-cla-Gr1\nSalle : Amphi Ada\nType : Evaluation\n",Amphi Ada
2023-11-15T13:30:00Z,2023-11-15T15:00:00Z,Cours-32022-21-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 2 APPRENTISSAGE NON-SUPER\nEnseignant : LABATUT Vincent\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S6 = C 022\nType : TD\n",S6 = C 022
2023-12-08T07:30:00Z,2023-12-08T09:00:00Z,Cours-33401-24-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 3 OPTIMISATION NON-LINEAI\nEnseignant : GUEYE Serigne\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : S5 = C 024\nType : CM\n",S5 = C 024
2023-11-17T09:00:00Z,2023-11-17T12:00:00Z,Cours-33406-21-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 3 OPTIMISATION NON-LINEAI\nEnseignant : GUEYE Serigne\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2023-12-07T07:30:00Z,2023-12-07T09:00:00Z,Cours-33407-24-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 3 OPTIMISATION NON-LINEAI\nEnseignant : GUEYE Serigne\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
2023-12-22T07:30:00Z,2023-12-22T10:30:00Z,Cours-33408-26-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 3 OPTIMISATION NON-LINEAI\nEnseignant : GUEYE Serigne\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : Stat9 = Info - C 026\nType : CM\n",Stat9 = Info - C 026
2023-11-10T12:00:00Z,2023-11-10T15:00:00Z,Cours-33411-20-M1-IA-IL-ALT-Index-Education,"Matiere : UCE 3 OPTIMISATION NON-LINEAI\nEnseignant : GUEYE Serigne\nTD : M1-IA-IL-ALT, M1-IA-IL-CLA\nSalle : Amphi Ada\nType : CM\n",Amphi Ada
